*******************************************************************************
 Revised: April 12, 2021                Venus                           299 / 2
 
 PHYSICAL DATA (updated 2020-Oct-19):
  Vol. Mean Radius (km) =  6051.84+-0.01 Density (g/cm^3)      =  5.204
  Mass x10^23 (kg)      =    48.685      Volume (x10^10 km^3)  = 92.843
  Sidereal rot. period  =   243.018484 d Sid. Rot. Rate (rad/s)= -0.00000029924
  Mean solar day        =   116.7490 d   Equ. gravity  m/s^2   =  8.870
  Mom. of Inertia       =     0.33       Core radius (km)      = ~3200
  Geometric Albedo      =     0.65       Potential Love # k2   = ~0.25
  GM (km^3/s^2)         = 324858.592     Equatorial Radius, Re = 6051.893 km
  GM 1-sigma (km^3/s^2) =    +-0.006     Mass ratio (Sun/Venus)= 408523.72
  Atmos. pressure (bar) =  90            Max. angular diam.    =   60.2"
  Mean Temperature (K)  = 735            Visual mag. V(1,0)    =   -4.40
  Obliquity to orbit    = 177.3 deg      Hill's sphere rad.,Rp =  167.1
  Sidereal orb. per., y =   0.61519726   Orbit speed, km/s     =   35.021
  Sidereal orb. per., d = 224.70079922   Escape speed, km/s    =   10.361
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         2759         2614       2650
  Maximum Planetary IR (W/m^2)    153         153         153
  Minimum Planetary IR (W/m^2)    153         153         153
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Dec  7 17:36:28 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Venus (299)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Nov-23 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Nov-23 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459549.500000000, A.D. 2021-Dec-01 00:00:00.0000,  7.576313873684648E+07,  7.207064249527815E+07,  2.763494599973803E+07, -2.508851408159857E+01,  2.167102755394190E+01,  1.133838445958067E+01,  3.607726762256681E+02,  1.081569273849312E+08, -2.367305735683894E-01,
2459550.500000000, A.D. 2021-Dec-02 00:00:00.0000,  7.356610794040231E+07,  7.391455484084481E+07,  2.860363381371861E+07, -2.576542474445095E+01,  2.100928012475399E+01,  1.108345689721137E+01,  3.607045206828415E+02,  1.081364948672209E+08, -2.362133846319724E-01,
2459551.500000000, A.D. 2021-Dec-03 00:00:00.0000,  7.131144380387872E+07,  7.570056114703088E+07,  2.954991304923035E+07, -2.642252814846910E+01,  2.033069450300246E+01,  1.081969963915846E+01,  3.606365409774592E+02,  1.081161150642502E+08, -2.355103608630719E-01,
2459552.500000000, A.D. 2021-Dec-04 00:00:00.0000,  6.900088105933973E+07,  7.742722870987248E+07,  3.047302929204357E+07, -2.705928541721510E+01,  1.963578500741308E+01,  1.054731000847764E+01,  3.605687906289423E+02,  1.080958040207380E+08, -2.346217907927184E-01,
2459553.500000000, A.D. 2021-Dec-05 00:00:00.0000,  6.663620035800435E+07,  7.909316987363780E+07,  3.137224549207887E+07, -2.767517256606878E+01,  1.892508004313552E+01,  1.026649260857298E+01,  3.605013230524443E+02,  1.080755777501443E+08, -2.335481095514792E-01,
2459554.500000000, A.D. 2021-Dec-06 00:00:00.0000,  6.421922696237220E+07,  8.069704323231156E+07,  3.224684258675997E+07, -2.826968099200785E+01,  1.819912173851973E+01,  9.977459190740474E+00,  3.604341915165331E+02,  1.080554522219842E+08, -2.322898993101228E-01,
2459555.500000000, A.D. 2021-Dec-07 00:00:00.0000,  6.175182939641321E+07,  8.223755479905167E+07,  3.309612011260783E+07, -2.884231795454733E+01,  1.745846556701017E+01,  9.680428514456713E+00,  3.603674491007733E+02,  1.080354433491107E+08, -2.308478895707624E-01,
2459556.500000000, A.D. 2021-Dec-08 00:00:00.0000,  5.923591805460040E+07,  8.371345914233856E+07,  3.391939680445134E+07, -2.939260704733026E+01,  1.670367995425694E+01,  9.375626200424040E+00,  3.603011486532268E+02,  1.080155669749742E+08, -2.292229573972419E-01,
2459557.500000000, A.D. 2021-Dec-09 00:00:00.0000,  5.667344377063146E+07,  8.512356048754556E+07,  3.471601118162840E+07, -2.992008865958868E+01,  1.593534587059136E+01,  9.063284576390364E+00,  3.602353427479107E+02,  1.079958388608686E+08, -2.274161275015156E-01,
2459558.500000000, A.D. 2021-Dec-10 00:00:00.0000,  5.406639634673684E+07,  8.646671378267334E+07,  3.548532212055562E+07, -3.042432042693043E+01,  1.515405640905127E+01,  8.743642515792688E+00,  3.601700836422453E+02,  1.079762746731743E+08, -2.254285722341012E-01,
2459559.500000000, A.D. 2021-Dec-11 00:00:00.0000,  5.141680304452401E+07,  8.774182572700864E+07,  3.622670941304845E+07, -3.090487767080429E+01,  1.436041634915643E+01,  8.416945269273715E+00,  3.601054232345173E+02,  1.079568899706062E+08, -2.232616114722628E-01,
2459560.500000000, A.D. 2021-Dec-12 00:00:00.0000,  4.872672703836436E+07,  8.894785576148577E+07,  3.693957430977868E+07, -3.136135382600209E+01,  1.355504170665983E+01,  8.083444289133318E+00,  3.600414130213917E+02,  1.079377001914762E+08, -2.209167124051034E-01,
2459561.500000000, A.D. 2021-Dec-13 00:00:00.0000,  4.599826583238353E+07,  9.008381701954956E+07,  3.762334004826195E+07, -3.179336085556202E+01,  1.273855926952807E+01,  7.743397046789002E+00,  3.599781040554998E+02,  1.079187206409781E+08, -2.183954892176986E-01,
2459562.500000000, A.D. 2021-Dec-14 00:00:00.0000,  4.323354964217108E+07,  9.114877723734228E+07,  3.827745236477492E+07, -3.220052965244323E+01,  1.191160612043002E+01,  7.397066843331928E+00,  3.599155469031319E+02,  1.078999664785042E+08, -2.156997026779442E-01,
2459563.500000000, A.D. 2021-Dec-15 00:00:00.0000,  4.043473974237943E+07,  9.214185962206158E+07,  3.890137998960969E+07, -3.258251042734803E+01,  1.107482914603957E+01,  7.044722613277355E+00,  3.598537916020636E+02,  1.078814527050024E+08, -2.128312596306364E-01,
2459564.500000000, A.D. 2021-Dec-16 00:00:00.0000,  3.760402678143570E+07,  9.306224367736438E+07,  3.949461512508225E+07, -3.293897308207318E+01,  1.022888453348491E+01,  6.686638721620841E+00,  3.597928876195393E+02,  1.078631941503795E+08, -2.097922124022925E-01,
2459565.500000000, A.D. 2021-Dec-17 00:00:00.0000,  3.474362906464309E+07,  9.390916598472156E+07,  4.005667390572178E+07, -3.326960756777837E+01,  9.374437254303018E+00,  6.323094754323815E+00,  3.597328838104417E+02,  1.078452054609607E+08, -2.065847581195513E-01,
2459566.500000000, A.D. 2021-Dec-18 00:00:00.0000,  3.185579080700148E+07,  9.468192093966040E+07,  4.058709684007896E+07, -3.357412422756506E+01,  8.512160536284908E+00,  5.954375302364626E+00,  3.596738283756678E+02,  1.078275010870116E+08, -2.032112379423344E-01,
2459567.500000000, A.D. 2021-Dec-19 00:00:00.0000,  2.894278035712846E+07,  9.537986144186595E+07,  4.108544923360349E+07, -3.385225412276514E+01,  7.642735323623288E+00,  5.580769739503466E+00,  3.596157688207405E+02,  1.078100952703296E+08, -1.996741362120685E-01,
2459568.500000000, A.D. 2021-Dec-20 00:00:00.0000,  2.600688839371438E+07,  9.600239953814946E+07,  4.155132159205486E+07, -3.410374934234466E+01,  6.766849725801248E+00,  5.202571993921978E+00,  3.595587519146756E+02,  1.077930020319128E+08, -1.959760795144630E-01,
2459569.500000000, A.D. 2021-Dec-21 00:00:00.0000,  2.305042609599216E+07,  9.654900701733209E+07,  4.198433000492463E+07, -3.432838329494558E+01,  5.885198455701082E+00,  4.820080313922207E+00,  3.595028236491339E+02,  1.077762351597144E+08, -1.921198356625123E-01,
2459570.500000000, A.D. 2021-Dec-22 00:00:00.0000,  2.007572328974812E+07,  9.701921595612957E+07,  4.238411650836402E+07, -3.452595098286086E+01,  4.998482257378279E+00,  4.433597027847247E+00,  3.594480291978690E+02,  1.077598081964849E+08, -1.881083126046586E-01,
2459571.500000000, A.D. 2021-Dec-23 00:00:00.0000,  1.708512657045993E+07,  9.741261921517681E+07,  4.275034942712890E+07, -3.469626925752239E+01,  4.107407324139125E+00,  4.043428298472248E+00,  3.593944128765277E+02,  1.077437344277211E+08, -1.839445571621649E-01,
2459572.500000000, A.D. 2021-Dec-24 00:00:00.0000,  1.408099740517581E+07,  9.772887088436368E+07,  4.308272369506910E+07, -3.483917705597361E+01,  3.212684707275466E+00,  3.649883872010243E+00,  3.593420181027998E+02,  1.077280268697188E+08, -1.796317537740451E-01,
2459573.500000000, A.D. 2021-Dec-25 00:00:00.0000,  1.106571021480492E+07,  9.796768667671227E+07,  4.338096115371055E+07, -3.495453561777758E+01,  2.315029716222087E+00,  3.253276822024969E+00,  3.592908873569663E+02,  1.077126982577460E+08, -1.751732230270376E-01,
2459574.500000000, A.D. 2021-Dec-26 00:00:00.0000,  8.041650438527622E+06,  9.812884427007401E+07,  4.364481082849853E+07, -3.504222868192348E+01,  1.415161310633498E+00,  2.853923288454516E+00,  3.592410621428879E+02,  1.076977610343471E+08, -1.705724200643731E-01,
2459575.500000000, A.D. 2021-Dec-27 00:00:00.0000,  5.011212582073711E+06,  9.821218359597604E+07,  4.387404918229043E+07, -3.510216266327184E+01,  5.138014850168622E-01,  2.452142212001126E+00,  3.591925829494733E+02,  1.076832273377915E+08, -1.658329328345618E-01,
2459576.500000000, A.D. 2021-Dec-28 00:00:00.0000,  1.976798251655424E+06,  9.821760707500197E+07,  4.406848034570926E+07, -3.513426680810439E+01, -3.883253534218846E-01,  2.048255064152734E+00,  3.591454892126811E+02,  1.076691089906821E+08, -1.609584801430227E-01,
2459577.500000000, A.D. 2021-Dec-29 00:00:00.0000, -1.059185824621619E+06,  9.814507979814947E+07,  4.422793632399201E+07, -3.513849332837146E+01, -1.290493013041610E+00,  1.642585573111993E+00,  3.590998192781148E+02,  1.076554174887418E+08, -1.559529094706386E-01,
2459578.500000000, A.D. 2021-Dec-30 00:00:00.0000, -4.094329786012388E+06,  9.799462965366715E+07,  4.435227717999192E+07, -3.511481751425630E+01, -2.191974151442025E+00,  1.235459445918827E+00,  3.590556103642851E+02,  1.076421639897993E+08, -1.508201945240614E-01,
2459579.500000000, A.D. 2021-Dec-31 00:00:00.0000, -7.126222637162471E+06,  9.776634739893368E+07,  4.444139119301821E+07, -3.506323782470382E+01, -3.092040913835001E+00,  8.272040870627511E-01,  3.590128985266200E+02,  1.076293593030000E+08, -1.455644324832236E-01,
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000, -1.015245425299603E+07,  9.746038667700523E+07,  4.449519499322341E+07, -3.498377595558839E+01, -3.989965575374048E+00,  4.181483138914464E-01,  3.589717186223176E+02,  1.076170138782689E+08, -1.401898409121319E-01,
2459581.500000000, A.D. 2022-Jan-02 00:00:00.0000, -1.317061738851672E+07,  9.707696397752191E+07,  4.451363367127475E+07, -3.487647688522457E+01, -4.885021186685002E+00,  8.622069132339141E-03,  3.589321042761394E+02,  1.076051377960561E+08, -1.347007542998278E-01,
2459582.500000000, A.D. 2022-Jan-03 00:00:00.0000, -1.617830969155214E+07,  9.661635854172990E+07,  4.449668086307456E+07, -3.474140889695256E+01, -5.776482221821235E+00, -4.010438691458357E-01,  3.588940878472602E+02,  1.075937407573981E+08, -1.291016201998278E-01,
2459583.500000000, A.D. 2022-Jan-04 00:00:00.0000, -1.917313571645069E+07,  9.607891221144406E+07,  4.444433880932292E+07, -3.457866357856025E+01, -6.663625227846971E+00, -8.105181797942067E-01,  3.588577003972895E+02,  1.075828320743310E+08, -1.233969949384142E-01,
2459584.500000000, A.D. 2022-Jan-05 00:00:00.0000, -2.215270893672011E+07,  9.546502922184572E+07,  4.435663838974524E+07, -3.438835579833290E+01, -7.545729475232763E+00, -1.219469292720179E+00,  3.588229716595972E+02,  1.075724206606950E+08, -1.175915388655704E-01,
2459585.500000000, A.D. 2022-Jan-06 00:00:00.0000, -2.511465375458324E+07,  9.477517593807614E+07,  4.423363913183694E+07, -3.417062365762058E+01, -8.422077608385601E+00, -1.627565684591550E+00,  3.587899300100614E+02,  1.075625150233643E+08, -1.116900112696265E-01,
2459586.500000000, A.D. 2022-Jan-07 00:00:00.0000, -2.805660750540954E+07,  9.400988053565305E+07,  4.407542919400547E+07, -3.392562841966978E+01, -9.291956295313300E+00, -2.034476175698026E+00,  3.587586024393419E+02,  1.075531232539351E+08, -1.056972648009448E-01,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000, -3.097622245498379E+07,  9.316973262481661E+07,  4.388212532302579E+07, -3.365355441487312E+01, -1.015465687580447E+01, -2.439870227653677E+00,  3.587290145268204E+02,  1.075442530209132E+08, -9.961823956489196E-02,
2459588.500000000, A.D. 2022-Jan-09 00:00:00.0000, -3.387116778754809E+07,  9.225538281896918E+07,  4.365387278575009E+07, -3.335460892205757E+01, -1.100947600724094E+01, -2.843418241594280E+00,  3.587011904162810E+02,  1.075359115624229E+08, -9.345795694131755E-02,
2459589.500000000, A.D. 2022-Jan-10 00:00:00.0000, -3.673913158256913E+07,  9.126754224744420E+07,  4.339084527504517E+07, -3.302902202614717E+01, -1.185571630731918E+01, -3.244791856496526E+00,  3.586751527934055E+02,  1.075281056794606E+08, -8.722151316137247E-02,
2459590.500000000, A.D. 2022-Jan-11 00:00:00.0000, -3.957782277817949E+07,  9.020698201290773E+07,  4.309324478996269E+07, -3.267704645204342E+01, -1.269268699285819E+01, -3.643664247267765E+00,  3.586509228651495E+02,  1.075208417297116E+08, -8.091407272209256E-02,
2459591.500000000, A.D. 2022-Jan-12 00:00:00.0000, -4.238497311924262E+07,  8.907453259376237E+07,  4.276130149017661E+07, -3.229895737482928E+01, -1.351970451395963E+01, -4.039710422263989E+00,  3.586285203410232E+02,  1.075141256219383E+08, -7.454086175291240E-02,
2459592.500000000, A.D. 2022-Jan-13 00:00:00.0000, -4.515833908800057E+07,  8.787108319198748E+07,  4.239527352475233E+07, -3.189505220640907E+01, -1.433609318277152E+01, -4.432607519887832E+00,  3.586079634162799E+02,  1.075079628109406E+08, -6.810716143225909E-02,
2459593.500000000, A.D. 2022-Jan-14 00:00:00.0000, -4.789570381527395E+07,  8.659758102691478E+07,  4.199544683534220E+07, -3.146565035871188E+01, -1.514118579609182E+01, -4.822035103911420E+00,  3.585892687569851E+02,  1.075023582930792E+08, -6.161830153722109E-02,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000, -5.059487897019564E+07,  8.525503057550503E+07,  4.156213493393331E+07, -3.101109298361073E+01, -1.593432425103299E+01, -5.207675457160802E+00,  3.585724514869162E+02,  1.074973166023484E+08, -5.507965419373153E-02,
2459595.500000000, A.D. 2022-Jan-16 00:00:00.0000, -5.325370662647413E+07,  8.384449275975968E+07,  4.109567865530509E+07, -3.053174268974323E+01, -1.671486015295345E+01, -5.589213873189707E+00,  3.585575251762282E+02,  1.074928418069783E+08, -4.849662787645573E-02,
2459596.500000000, A.D. 2022-Jan-17 00:00:00.0000, -5.587006110320043E+07,  8.236708408197039E+07,  4.059644588438690E+07, -3.002798323646258E+01, -1.748215541484624E+01, -5.966338945560217E+00,  3.585445018318101E+02,  1.074889375065438E+08, -4.187466168546522E-02,
2459597.500000000, A.D. 2022-Jan-18 00:00:00.0000, -5.844185077823414E+07,  8.082397570858000E+07,  4.006483125873921E+07, -2.950021920519949E+01, -1.823558284735978E+01, -6.338742854336764E+00,  3.585333918892496E+02,  1.074856068295554E+08, -3.521921989875661E-02,
2459598.500000000, A.D. 2022-Jan-19 00:00:00.0000, -6.096701987223157E+07,  7.921639250350074E+07,  3.950125584641677E+07, -2.894887564857666E+01, -1.897452673860944E+01, -6.706121649387707E+00,  3.585242042063327E+02,  1.074828524315104E+08, -2.853578676593453E-02,
2459599.500000000, A.D. 2022-Jan-20 00:00:00.0000, -6.344355020141073E+07,  7.754561201180843E+07,  3.890616679950733E+07, -2.837439771768810E+01, -1.969838342292276E+01, -7.068175530075432E+00,  3.585169460580165E+02,  1.074806764933862E+08, -2.182986146653036E-02,
2459600.500000000, A.D. 2022-Jan-21 00:00:00.0000, -6.586946289718734E+07,  7.581296339480656E+07,  3.828003698367675E+07, -2.777725026803432E+01, -2.040656183764509E+01, -7.424609120901676E+00,  3.585116231328465E+02,  1.074790807205657E+08, -1.510695310793853E-02,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000, -6.824282009085116E+07,  7.401982631752558E+07,  3.762336458408618E+07, -2.715791744437608E+01, -2.109848406736589E+01, -7.775131742803461E+00,  3.585082395307927E+02,  1.074780663421891E+08, -8.372576007176783E-03,
2459602.500000000, A.D. 2022-Jan-23 00:00:00.0000, -7.056172656150559E+07,  7.216762978975686E+07,  3.693667268806531E+07, -2.651690224555364E+01, -2.177358587480360E+01, -8.119457679678590E+00,  3.585067977624174E+02,  1.074776341109040E+08, -1.632244882511635E-03,
2459603.500000000, A.D. 2022-Jan-24 00:00:00.0000, -7.282433134551068E+07,  7.025785096185966E+07,  3.622050884499398E+07, -2.585472606885936E+01, -2.243131721733996E+01, -8.457306439662243E+00,  3.585072987494431E+02,  1.074777843030359E+08,  5.108529664137716E-03,
2459604.500000000, A.D. 2022-Jan-25 00:00:00.0000, -7.502882930576740E+07,  6.829201387651703E+07,  3.547544460381947E+07, -2.517192823587092E+01, -2.307114274952647E+01, -8.788403011250484E+00,  3.585097418265409E+02,  1.074785167191241E+08,  1.184424539547029E-02,
2459605.500000000, A.D. 2022-Jan-26 00:00:00.0000, -7.717346265919740E+07,  6.627168817775980E+07,  3.470207502870347E+07, -2.446906549917724E+01, -2.369254230993180E+01, -9.112478113498407E+00,  3.585141247443404E+02,  1.074798306848244E+08,  1.856941250532793E-02,
2459606.500000000, A.D. 2022-Jan-27 00:00:00.0000, -7.925652246082848E+07,  6.419848777859032E+07,  3.390101819330448E+07, -2.374671153127416E+01, -2.429501139250927E+01, -9.429268440316397E+00,  3.585204436735451E+02,  1.074817250521426E+08,  2.527855726626862E-02,
2459607.500000000, A.D. 2022-Jan-28 00:00:00.0000, -8.127635004297690E+07,  6.207406948857439E+07,  3.307291465421994E+07, -2.300545639637080E+01, -2.487806160177935E+01, -9.738516898533202E+00,  3.585286932100663E+02,  1.074841982009737E+08,  3.196622548830848E-02,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000, -8.323133840808208E+07,  5.990013160282850E+07,  3.221842690414051E+07, -2.224590600584052E+01, -2.544122109116778E+01, -1.003997283940864E+01,  3.585388663811509E+02,  1.074872480409388E+08,  3.862698597760230E-02,
2459609.500000000, A.D. 2022-Jan-30 00:00:00.0000, -8.511993357381186E+07,  5.767841245388456E+07,  3.133823880529546E+07, -2.146868155804484E+01, -2.598403498388604E+01, -1.033339228329351E+01,  3.585509546525227E+02,  1.074908720135263E+08,  4.525543413667510E-02,
2459610.500000000, A.D. 2022-Jan-31 00:00:00.0000, -8.694063586911952E+07,  5.541068892796535E+07,  3.043305500379395E+07, -2.067441896325499E+01, -2.650606577578817E+01, -1.061853813714961E+01,  3.585649479365933E+02,  1.074950670945533E+08,  5.184619579729105E-02,
2459611.500000000, A.D. 2022-Feb-01 00:00:00.0000, -8.869200117999645E+07,  5.309877494725046E+07,  2.950360032549091E+07, -1.986376825439288E+01, -2.700689371968705E+01, -1.089518040465819E+01,  3.585808346018169E+02,  1.074998297969701E+08,  5.839393132542713E-02,
2459612.500000000, A.D. 2022-Feb-02 00:00:00.0000, -9.037264214372584E+07,  5.074451991975529E+07,  2.855061915402884E+07, -1.903739298431226E+01, -2.748611719066300E+01, -1.116309638866179E+01,  3.585986014832665E+02,  1.075051561740309E+08,  6.489333998744209E-02,
2459613.500000000, A.D. 2022-Feb-03 00:00:00.0000, -9.198122929050633E+07,  4.834980715848374E+07,  2.757487479172859E+07, -1.819596961034113E+01, -2.794335303194851E+01, -1.142207088570058E+01,  3.586182338944992E+02,  1.075110418228508E+08,  7.133916451973388E-02,
2459614.500000000, A.D. 2022-Feb-04 00:00:00.0000, -9.351649213137551E+07,  4.591655227154876E+07,  2.657714880402174E+07, -1.734018686680817E+01, -2.837823688102561E+01, -1.167189637242219E+01,  3.586397156407571E+02,  1.075174818883636E+08,  7.772619580258774E-02,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000, -9.497722019142681E+07,  4.344670152498427E+07,  2.555824034813558E+07, -1.647074512627892E+01, -2.879042347562567E+01, -1.191237318366094E+01,  3.586630290335142E+02,  1.075244710676826E+08,  8.404927750516132E-02,
2459616.500000000, A.D. 2022-Feb-06 00:00:00.0000, -9.636226398737597E+07,  4.094223017999643E+07,  2.451896548675870E+07, -1.558835575023224E+01, -2.917958693937617E+01, -1.214330968200134E+01,  3.586881549063387E+02,  1.075320036148560E+08,  9.030331054388750E-02,
2459617.500000000, A.D. 2022-Feb-07 00:00:00.0000, -9.767053594862197E+07,  3.840514080641530E+07,  2.346015648742526E+07, -1.469374043077365E+01, -2.954542104707399E+01, -1.236452241881843E+01,  3.587150726320615E+02,  1.075400733460142E+08,  9.648325787125780E-02,
2459618.500000000, A.D. 2022-Feb-08 00:00:00.0000, -9.890101128103796E+07,  3.583746157413480E+07,  2.238266110836953E+07, -1.378763052288931E+01, -2.988763946878305E+01, -1.257583628629645E+01,  3.587437601412939E+02,  1.075486736449209E+08,  1.025841486885048E-01,
2459619.500000000, A.D. 2022-Feb-09 00:00:00.0000, -1.000527287727317E+08,  3.324124452436129E+07,  2.128734187162983E+07, -1.287076636947102E+01, -3.020597599322262E+01, -1.277708466064299E+01,  3.587741939421493E+02,  1.075577974688857E+08,  1.086010829079509E-01,
2459620.500000000, A.D. 2022-Feb-10 00:00:00.0000, -1.011247915411782E+08,  3.061856382247900E+07,  2.017507532417127E+07, -1.194389661914747E+01, -3.050018472984532E+01, -1.296810953615126E+01,  3.588063491412323E+02,  1.075674373550562E+08,  1.145292353473301E-01,
2459621.500000000, A.D. 2022-Feb-11 00:00:00.0000, -1.021163677211501E+08,  2.797151399437287E+07,  1.904675128782167E+07, -1.100777753818728E+01, -3.077004028966797E+01, -1.314876165007964E+01,  3.588401994658274E+02,  1.075775854270707E+08,  1.203638598967083E-01,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, -1.030266910929671E+08,  2.530220814805168E+07,  1.790327209881910E+07, -1.006317231724120E+01, -3.101533794470472E+01, -1.331890059823164E+01,  3.588757172872764E+02,  1.075882334020657E+08,  1.261002935763127E-01,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000, -1.038550616506570E+08,  2.261277618242245E+07,  1.674555183777794E+07, -9.110850373824462E+00, -3.123589376594877E+01, -1.347839494115529E+01,  3.589128736455091E+02,  1.075993725980306E+08,  1.317339604936178E-01,
