*******************************************************************************
 Revised: Aug 19, 2015              134340 Pluto                            999
 
 Pre-computed solution PLU043/DE430 reversion; fit to data through mid-2015.

 PHYSICAL DATA (updated 2021-Jun-07; Mc= Charon mass, radius is IAU 2009):
  Mass x10^22 (kg)      = 1.307+-0.018    Volume, 10^10 km^3    = 0.697
  GM (planet) km^3/s^2  = 869.96          Density (R=1195 km)   = 1.86 g/cm^3
  GM 1-sigma, km^3/s^2  =   0.08          Surface gravity       = 0.611 m/s^2 
  Vol. mean radius (km) = 1188.3+-1.6     Mass ratio (Mc/Mp)    = 0.117
  Sidereal rot. period  = 153.29335198 h  Sid. rot. rat, rad/s  = 0.0000113856
  Mean solar day, h     = 153.2820        Mean orbit velocity   = 4.67 km/s
  Sidereal orbit period = 249.58932 yr    Escape speed, km/s    = 1.21            
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1.56        0.56        0.88
  Maximum Planetary IR (W/m^2)   0.8         0.3         0.5
  Minimum Planetary IR (W/m^2)   0.8         0.3         0.5
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Dec  7 17:42:58 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Pluto (999)                     {source: plu043_merged}
Center body name: Sun (10)                        {source: plu043_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Nov-23 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Nov-23 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459549.500000000, A.D. 2021-Dec-01 00:00:00.0000,  2.249475791696351E+09, -4.184471885131434E+09, -1.983311501320784E+09,  5.022668067623437E+00,  1.737201902501041E+00, -9.897864912008527E-01,  1.717238721846308E+04,  5.148152173950829E+09,  1.163942408346649E+00,
2459550.500000000, A.D. 2021-Dec-02 00:00:00.0000,  2.249909109692505E+09, -4.184322275926213E+09, -1.983396416441505E+09,  5.009655122692478E+00,  1.728059475455165E+00, -9.732168204925093E-01,  1.717272234042747E+04,  5.148252640988265E+09,  1.159769364529554E+00,
2459551.500000000, A.D. 2021-Dec-03 00:00:00.0000,  2.250341899785204E+09, -4.184172840265471E+09, -1.983479500633160E+09,  5.011415804859316E+00,  1.733573187682095E+00, -9.508495521073155E-01,  1.717305494452421E+04,  5.148352353187966E+09,  1.147905058506815E+00,
2459552.500000000, A.D. 2021-Dec-04 00:00:00.0000,  2.250775469800129E+09, -4.184022415097509E+09, -1.983561140094332E+09,  5.026194696984035E+00,  1.749145810903931E+00, -9.424885060014200E-01,  1.717338428077974E+04,  5.148451085713519E+09,  1.138954984359635E+00,
2459553.500000000, A.D. 2021-Dec-05 00:00:00.0000,  2.251210415649531E+09, -4.183870692531382E+09, -1.983642997079255E+09,  5.040618060043416E+00,  1.761201770448342E+00, -9.554440865543093E-01,  1.717371252092770E+04,  5.148549489634292E+09,  1.140925495673765E+00,
2459554.500000000, A.D. 2021-Dec-06 00:00:00.0000,  2.251646089414230E+09, -4.183718494750004E+09, -1.983726526667636E+09,  5.041629178104738E+00,  1.759303433439659E+00, -9.780036773772699E-01,  1.717404282002508E+04,  5.148648510812569E+09,  1.152074400948604E+00,
2459555.500000000, A.D. 2021-Dec-07 00:00:00.0000,  2.252081177655175E+09, -4.183567040227708E+09, -1.983811678424706E+09,  5.028141269861213E+00,  1.745465895815613E+00, -9.898892129432784E-01,  1.717437650030911E+04,  5.148748545645105E+09,  1.162469374604796E+00,
2459556.500000000, A.D. 2021-Dec-08 00:00:00.0000,  2.252514873241592E+09, -4.183416856706891E+09, -1.983896941866215E+09,  5.011999347467677E+00,  1.732351841191549E+00, -9.803494194920196E-01,  1.717471187224274E+04,  5.148849087621433E+09,  1.162855095198880E+00,
2459557.500000000, A.D. 2021-Dec-09 00:00:00.0000,  2.252947595082682E+09, -4.183267310683949E+09, -1.983980693874152E+09,  5.007414122630176E+00,  1.731977368211978E+00, -9.577415113743181E-01,  1.717504574262313E+04,  5.148949179443424E+09,  1.152906692081064E+00,
2459558.500000000, A.D. 2021-Dec-10 00:00:00.0000,  2.253380614593925E+09, -4.183117172356945E+09, -1.984062646370742E+09,  5.018291164554030E+00,  1.744997674979049E+00, -9.420814311081721E-01,  1.717537626336894E+04,  5.149048267070229E+09,  1.141519473328189E+00,
2459559.500000000, A.D. 2021-Dec-11 00:00:00.0000,  2.253814921625472E+09, -4.182965712656163E+09, -1.984144103734330E+09,  5.034739850386526E+00,  1.760115422718068E+00, -9.471923250680351E-01,  1.717570458099586E+04,  5.149146694218608E+09,  1.138875187072646E+00,
2459560.500000000, A.D. 2021-Dec-12 00:00:00.0000,  2.254250341056297E+09, -4.182813353994410E+09, -1.984226799175808E+09,  5.041895664603522E+00,  1.764159577463606E+00, -9.683626351187609E-01,  1.717603381367855E+04,  5.149245395693807E+09,  1.147351780743392E+00,
2459561.500000000, A.D. 2021-Dec-13 00:00:00.0000,  2.254685689089932E+09, -4.182661293302528E+09, -1.984311348051074E+09,  5.033188833031248E+00,  1.753842431039911E+00, -9.865514628369881E-01,  1.717636626778048E+04,  5.149345062926196E+09,  1.159400889170895E+00,
2459562.500000000, A.D. 2021-Dec-14 00:00:00.0000,  2.255119829639364E+09, -4.182510434000314E+09, -1.984396699189489E+09,  5.016201160394322E+00,  1.738687399777743E+00, -9.853841836496641E-01,  1.717670138010801E+04,  5.149445527074572E+09,  1.164290330905570E+00,
2459563.500000000, A.D. 2021-Dec-15 00:00:00.0000,  2.255552687574683E+09, -4.182360580339552E+09, -1.984481072888349E+09,  5.005897546249269E+00,  1.732530026009354E+00, -9.657516839652747E-01,  1.717703622145893E+04,  5.149545909986206E+09,  1.157678059633995E+00,
2459564.500000000, A.D. 2021-Dec-16 00:00:00.0000,  2.255985315682594E+09, -4.182210612036850E+09, -1.984563548168389E+09,  5.011283391012958E+00,  1.741182659163493E+00, -9.450137268213958E-01,  1.717736811000475E+04,  5.149645407669139E+09,  1.145482548018713E+00,
2459565.500000000, A.D. 2021-Dec-17 00:00:00.0000,  2.256418955789927E+09, -4.182059483419516E+09, -1.984644884554415E+09,  5.027368715565000E+00,  1.757245712812227E+00, -9.415225352772534E-01,  1.717769700425800E+04,  5.149744007685743E+09,  1.138606471343261E+00,
2459566.500000000, A.D. 2021-Dec-18 00:00:00.0000,  2.256853930695094E+09, -4.181907156548085E+09, -1.984726844839846E+09,  5.039613619285929E+00,  1.766704202894206E+00, -9.582436617416178E-01,  1.717802554064867E+04,  5.149842500417844E+09,  1.143205986428062E+00,
2459567.500000000, A.D. 2021-Dec-19 00:00:00.0000,  2.257289356004777E+09, -4.181754635181240E+09, -1.984810622022599E+09,  5.036906210809488E+00,  1.761437807528692E+00, -9.801046307665374E-01,  1.717835668015127E+04,  5.149941773543268E+09,  1.155192894226418E+00,
2459568.500000000, A.D. 2021-Dec-20 00:00:00.0000,  2.257723929475232E+09, -4.181603068974000E+09, -1.984895774978976E+09,  5.021477272823911E+00,  1.746464893699609E+00, -9.874527660433053E-01,  1.717869106567102E+04,  5.150042019800154E+09,  1.163889001504534E+00,
2459569.500000000, A.D. 2021-Dec-21 00:00:00.0000,  2.258157092696890E+09, -4.181452727989804E+09, -1.984980622440034E+09,  5.006902413114985E+00,  1.735458779116265E+00, -9.735846885991574E-01,  1.717902644944146E+04,  5.150142565325068E+09,  1.161556212408127E+00,
2459570.500000000, A.D. 2021-Dec-22 00:00:00.0000,  2.258589528992038E+09, -4.181302761987470E+09, -1.985063742585284E+09,  5.005995545307547E+00,  1.738555041728697E+00, -9.507178348439668E-01,  1.717935969887329E+04,  5.150242470991363E+09,  1.150295284098062E+00,
2459571.500000000, A.D. 2021-Dec-23 00:00:00.0000,  2.259022554101164E+09, -4.181151958646565E+09, -1.985145241293573E+09,  5.019381093704360E+00,  1.753311383409184E+00, -9.391010024470863E-01,  1.717968959134027E+04,  5.150341370264914E+09,  1.140174065636409E+00,
2459572.500000000, A.D. 2021-Dec-24 00:00:00.0000,  2.259456942429310E+09, -4.180999825137214E+09, -1.985226658143447E+09,  5.034929748291248E+00,  1.766879644409323E+00, -9.489506866806507E-01,  1.718001790570117E+04,  5.150439796434167E+09,  1.140245478577290E+00,
2459573.500000000, A.D. 2021-Dec-25 00:00:00.0000,  2.259892235847710E+09, -4.180847028081018E+09, -1.985309592762485E+09,  5.038580547951941E+00,  1.767470695681939E+00, -9.713260710710848E-01,  1.718034783475625E+04,  5.150538706676554E+09,  1.150463623089436E+00,
2459574.500000000, A.D. 2021-Dec-26 00:00:00.0000,  2.260327152608294E+09, -4.180694798604881E+09, -1.985394277413592E+09,  5.026891710275833E+00,  1.754876980799698E+00, -9.861126108655662E-01,  1.718068113526233E+04,  5.150638627654523E+09,  1.161727220098132E+00,
2459575.500000000, A.D. 2021-Dec-27 00:00:00.0000,  2.260760731009898E+09, -4.180543833917423E+09, -1.985479370201551E+09,  5.010104641045392E+00,  1.740650836310988E+00, -9.799719928887238E-01,  1.718101656098203E+04,  5.150739185755510E+09,  1.164006692829507E+00,
2459576.500000000, A.D. 2021-Dec-28 00:00:00.0000,  2.261193187018637E+09, -4.180393675639991E+09, -1.985563152248224E+09,  5.003005636513031E+00,  1.737798520040831E+00, -9.582300108001902E-01,  1.718135097549526E+04,  5.150839440704421E+09,  1.155288683817592E+00,
2459577.500000000, A.D. 2021-Dec-29 00:00:00.0000,  2.261625721686540E+09, -4.180243118598758E+09, -1.985645060709495E+09,  5.011742463571681E+00,  1.749183662273831E+00, -9.401294785195514E-01,  1.718168215031533E+04,  5.150938724417758E+09,  1.143371425916600E+00,
2459578.500000000, A.D. 2021-Dec-30 00:00:00.0000,  2.262059449942046E+09, -4.180091285786658E+09, -1.985726191228354E+09,  5.028335390641833E+00,  1.764967252262570E+00, -9.416712395522224E-01,  1.718201075361551E+04,  5.151037237208826E+09,  1.138910539905553E+00,
2459579.500000000, A.D. 2021-Dec-31 00:00:00.0000,  2.262494405627356E+09, -4.179938411086928E+09, -1.985808320677047E+09,  5.037791462107762E+00,  1.771382484115764E+00, -9.613290079733384E-01,  1.718233975435814E+04,  5.151135869150142E+09,  1.145906574110523E+00,
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000,  2.262929511275858E+09, -4.179785630587350E+09, -1.985892321496046E+09,  5.031488424897264E+00,  1.763024229824687E+00, -9.814111233479265E-01,  1.718267177200205E+04,  5.151235405535709E+09,  1.158133271840132E+00,
2459581.500000000, A.D. 2022-Jan-02 00:00:00.0000,  2.263363539678187E+09, -4.179633968773742E+09, -1.985977383544517E+09,  5.014864822258587E+00,  1.747667659333366E+00, -9.838539555577280E-01,  1.718300673906555E+04,  5.151335826135027E+09,  1.164700378112949E+00,
2459582.500000000, A.D. 2022-Jan-03 00:00:00.0000,  2.263796208496247E+09, -4.179483424815289E+09, -1.986061737180489E+09,  5.002561588807984E+00,  1.739326918984450E+00, -9.663287941594926E-01,  1.718334196242642E+04,  5.151436323570359E+09,  1.159769857886364E+00,
2459583.500000000, A.D. 2022-Jan-04 00:00:00.0000,  2.264228431988746E+09, -4.179332973398026E+09, -1.986144231588646E+09,  5.005367472902238E+00,  1.745759762930094E+00, -9.443159790082305E-01,  1.718367452624630E+04,  5.151536023695364E+09,  1.147760922404349E+00,
2459584.500000000, A.D. 2022-Jan-05 00:00:00.0000,  2.264661505711652E+09, -4.179181479131854E+09, -1.986225361455292E+09,  5.020595315491799E+00,  1.761546264009389E+00, -9.373046045196552E-01,  1.718400389356710E+04,  5.151634765534052E+09,  1.139410278412047E+00,
2459585.500000000, A.D. 2022-Jan-06 00:00:00.0000,  2.265095950622291E+09, -4.179028709625813E+09, -1.986306826073673E+09,  5.034471229063917E+00,  1.772917085223823E+00, -9.514018740686009E-01,  1.718433238605335E+04,  5.151733245103939E+09,  1.142191327148901E+00,
2459586.500000000, A.D. 2022-Jan-07 00:00:00.0000,  2.265531048060069E+09, -4.178875543015018E+09, -1.986390013038761E+09,  5.034427840434326E+00,  1.770043441741110E+00, -9.738771322845027E-01,  1.718466311174297E+04,  5.151832394171354E+09,  1.153640236661588E+00,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000,  2.265965481182101E+09, -4.178723184257330E+09, -1.986474760154305E+09,  5.020320150402460E+00,  1.755808021835789E+00, -9.845291735751375E-01,  1.718499719094521E+04,  5.151932548596560E+09,  1.163559261450399E+00,
2459588.500000000, A.D. 2022-Jan-09 00:00:00.0000,  2.266398509796840E+09, -4.178572090200684E+09, -1.986559500606283E+09,  5.004546322399548E+00,  1.743225292145521E+00, -9.737080521647036E-01,  1.718533275753364E+04,  5.152033148928929E+09,  1.163119992287860E+00,
2459589.500000000, A.D. 2022-Jan-10 00:00:00.0000,  2.266830630380252E+09, -4.178421562308916E+09, -1.986642660580314E+09,  5.000989623359508E+00,  1.743834866052869E+00, -9.509144680018898E-01,  1.718566662454263E+04,  5.152133239740199E+09,  1.152735425766826E+00,
2459590.500000000, A.D. 2022-Jan-11 00:00:00.0000,  2.267263133384795E+09, -4.178270369594947E+09, -1.986724062974570E+09,  5.012639252788399E+00,  1.757411635736798E+00, -9.363312789960402E-01,  1.718599712738008E+04,  5.152232321998214E+09,  1.141692130575360E+00,
2459591.500000000, A.D. 2022-Jan-12 00:00:00.0000,  2.267696952155721E+09, -4.178117846744648E+09, -1.986805085843260E+09,  5.028915818131819E+00,  1.772158689639513E+00, -9.428221182532338E-01,  1.718632560965279E+04,  5.152330798506160E+09,  1.139867224028508E+00,
2459592.500000000, A.D. 2022-Jan-13 00:00:00.0000,  2.268131829930403E+09, -4.177964487988567E+09, -1.986887432981749E+09,  5.035109257908966E+00,  1.775233082346232E+00, -9.644443352021868E-01,  1.718665522426421E+04,  5.152429614480707E+09,  1.148909072310698E+00,
2459593.500000000, A.D. 2022-Jan-14 00:00:00.0000,  2.268566549018893E+09, -4.177811506027277E+09, -1.986971613495242E+09,  5.025510015868040E+00,  1.764210099368585E+00, -9.817551135178146E-01,  1.718698811895515E+04,  5.152529413798361E+09,  1.160767018139296E+00,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000,  2.269000017411170E+09, -4.177659749959067E+09, -1.987056487958086E+09,  5.008496727324864E+00,  1.749239754556778E+00, -9.791642339317779E-01,  1.718732352022407E+04,  5.152629964569187E+09,  1.164881881863657E+00,
2459595.500000000, A.D. 2022-Jan-16 00:00:00.0000,  2.269432242690994E+09, -4.177508948092305E+09, -1.987140285087924E+09,  4.999058443353403E+00,  1.743990384224288E+00, -9.588327354691977E-01,  1.718765842447394E+04,  5.152730366337449E+09,  1.157604553352681E+00,
2459596.500000000, A.D. 2022-Jan-17 00:00:00.0000,  2.269864325258485E+09, -4.177357950283926E+09, -1.987222181491195E+09,  5.005430430403818E+00,  1.753462189632754E+00, -9.387448622751617E-01,  1.718799027772404E+04,  5.152829853438993E+09,  1.145448914306207E+00,
2459597.500000000, A.D. 2022-Jan-18 00:00:00.0000,  2.270297476969299E+09, -4.177205753741592E+09, -1.987303036430724E+09,  5.021744305424129E+00,  1.769522131899274E+00, -9.366741087080341E-01,  1.718831925457634E+04,  5.152928478218168E+09,  1.139284335314148E+00,
2459598.500000000, A.D. 2022-Jan-19 00:00:00.0000,  2.270731939794737E+09, -4.177052397896953E+09, -1.987384625566153E+09,  5.033257711903756E+00,  1.778155569051702E+00, -9.543188921675593E-01,  1.718864810290136E+04,  5.153027064465834E+09,  1.144633762735605E+00,
2459599.500000000, A.D. 2022-Jan-20 00:00:00.0000,  2.271166769809203E+09, -4.176898929307643E+09, -1.987468056407737E+09,  5.029513717011673E+00,  1.771976540436103E+00, -9.757834888624326E-01,  1.718897969098628E+04,  5.153126472072857E+09,  1.156741650774404E+00,
2459600.500000000, A.D. 2022-Jan-21 00:00:00.0000,  2.271600679648956E+09, -4.176746467673423E+09, -1.987552780292333E+09,  5.013669607324583E+00,  1.756815246540471E+00, -9.817700241297256E-01,  1.718931444770979E+04,  5.153226829613831E+09,  1.164824167793840E+00,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000,  2.272033186906587E+09, -4.176595207083947E+09, -1.987637082281987E+09,  4.999673222841321E+00,  1.746510949897389E+00, -9.667901690745972E-01,  1.718964998092064E+04,  5.153327419939853E+09,  1.161692577730844E+00,
2459602.500000000, A.D. 2022-Jan-23 00:00:00.0000,  2.272465044251385E+09, -4.176444243053957E+09, -1.987719610766268E+09,  4.999824851875955E+00,  1.750571574763528E+00, -9.440536216178276E-01,  1.718998321203602E+04,  5.153427320115012E+09,  1.150162048848847E+00,
2459603.500000000, A.D. 2022-Jan-24 00:00:00.0000,  2.272897568274668E+09, -4.176292379120754E+09, -1.987800583114820E+09,  5.013807036193215E+00,  1.765692824144709E+00, -9.336943037666180E-01,  1.719031312265110E+04,  5.153526224829228E+09,  1.140543030164025E+00,
2459604.500000000, A.D. 2022-Jan-25 00:00:00.0000,  2.273331464948865E+09, -4.176139194290350E+09, -1.987881592220011E+09,  5.028959891104934E+00,  1.778698836582234E+00, -9.448072936292733E-01,  1.719064166384517E+04,  5.153624719001352E+09,  1.141442029264733E+00,
2459605.500000000, A.D. 2022-Jan-26 00:00:00.0000,  2.273766199489167E+09, -4.175985418889917E+09, -1.987964185230137E+09,  5.031578368657192E+00,  1.778301070900735E+00, -9.673248628329850E-01,  1.719097201484620E+04,  5.153723755739953E+09,  1.152075847766878E+00,
2459606.500000000, A.D. 2022-Jan-27 00:00:00.0000,  2.274200473698020E+09, -4.175832282747232E+09, -1.988048482989696E+09,  5.019144198488954E+00,  1.765172741539941E+00, -9.810070987409981E-01,  1.719130574517591E+04,  5.153823805575807E+09,  1.162974268344985E+00,
2459607.500000000, A.D. 2022-Jan-28 00:00:00.0000,  2.274633384264220E+09, -4.175680417962778E+09, -1.988133072674622E+09,  5.002565584242918E+00,  1.751341350315953E+00, -9.735013316225541E-01,  1.719164141486841E+04,  5.153924436817999E+09,  1.164435212520149E+00,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000,  2.275065228290986E+09, -4.175529295307031E+09, -1.988216268167974E+09,  4.996445488505966E+00,  1.749460094003454E+00, -9.513512052039600E-01,  1.719197585999727E+04,  5.154024700945246E+09,  1.155176742615353E+00,
2459609.500000000, A.D. 2022-Jan-30 00:00:00.0000,  2.275497238376668E+09, -4.175377696173620E+09, -1.988297613885311E+09,  5.006061169276514E+00,  1.761525476399897E+00, -9.341648680968219E-01,  1.719230701530915E+04,  5.154123978810172E+09,  1.143480828725541E+00,
2459610.500000000, A.D. 2022-Jan-31 00:00:00.0000,  2.275930483221236E+09, -4.175224799557249E+09, -1.988378291564208E+09,  5.022650599879783E+00,  1.777090046317185E+00, -9.371281068387024E-01,  1.719263575733895E+04,  5.154222533191336E+09,  1.139806890491631E+00,
2459611.500000000, A.D. 2022-Feb-01 00:00:00.0000,  2.276364913895385E+09, -4.175070914806744E+09, -1.988460066138367E+09,  5.031226508299408E+00,  1.782581803220838E+00, -9.574462402490930E-01,  1.719296512248500E+04,  5.154321274378050E+09,  1.147453826961026E+00,
2459612.500000000, A.D. 2022-Feb-02 00:00:00.0000,  2.276799407492314E+09, -4.174917205574669E+09, -1.988543710729755E+09,  5.023954456918661E+00,  1.773418890322987E+00, -9.768392556767551E-01,  1.719329759649669E+04,  5.154420947579235E+09,  1.159615621606789E+00,
2459613.500000000, A.D. 2022-Feb-03 00:00:00.0000,  2.277232769219051E+09, -4.174764651425497E+09, -1.988628317135920E+09,  5.007139493345627E+00,  1.758093394781655E+00, -9.778587124928569E-01,  1.719363289641186E+04,  5.154521467964970E+09,  1.165460952877076E+00,
2459614.500000000, A.D. 2022-Feb-04 00:00:00.0000,  2.277664798060360E+09, -4.174613174208215E+09, -1.988712106359045E+09,  4.995595304814312E+00,  1.750591060106505E+00, -9.594454232024263E-01,  1.719396822408398E+04,  5.154621996672030E+09,  1.159796353899984E+00,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000,  2.278096465975466E+09, -4.174461707831489E+09, -1.988794015243788E+09,  4.999436179930135E+00,  1.757921720975912E+00, -9.378720459310737E-01,  1.719430076269292E+04,  5.154721689238984E+09,  1.147696355392395E+00,
2459616.500000000, A.D. 2022-Feb-06 00:00:00.0000,  2.278529051135492E+09, -4.174309149030210E+09, -1.988874644988599E+09,  5.015053543709432E+00,  1.773863867412444E+00, -9.322362179508448E-01,  1.719463018998890E+04,  5.154820449057779E+09,  1.139979569912018E+00,
2459617.500000000, A.D. 2022-Feb-07 00:00:00.0000,  2.278962997490400E+09, -4.174155341809813E+09, -1.988955725218532E+09,  5.028327846332225E+00,  1.784508968409251E+00, -9.474172156106347E-01,  1.719495896642826E+04,  5.154919013754669E+09,  1.143553630518523E+00,
2459618.500000000, A.D. 2022-Feb-08 00:00:00.0000,  2.279397518464334E+09, -4.174001216780550E+09, -1.989038570553048E+09,  5.027230964783251E+00,  1.780676082024135E+00, -9.697172618910387E-01,  1.719529013891393E+04,  5.155018296768168E+09,  1.155246857800519E+00,
2459619.500000000, A.D. 2022-Feb-09 00:00:00.0000,  2.279831299010478E+09, -4.173847960604578E+09, -1.989122907668545E+09,  5.012559714574220E+00,  1.766103632279444E+00, -9.790916963958830E-01,  1.719562462128534E+04,  5.155118572060450E+09,  1.164643668176356E+00,
2459620.500000000, A.D. 2022-Feb-10 00:00:00.0000,  2.280263668785758E+09, -4.173695957422101E+09, -1.989207119606645E+09,  4.997216604012337E+00,  1.754106705138615E+00, -9.670295469113231E-01,  1.719596037987466E+04,  5.155219229953237E+09,  1.163381263748628E+00,
2459621.500000000, A.D. 2022-Feb-11 00:00:00.0000,  2.280695199867086E+09, -4.173544446402910E+09, -1.989289688060352E+09,  4.994703063368280E+00,  1.755703222256794E+00, -9.441378629037482E-01,  1.719629424842771E+04,  5.155319321227406E+09,  1.152606310712676E+00,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000,  2.281127196638312E+09, -4.173392200221263E+09, -1.989370547609079E+09,  5.007079443294825E+00,  1.769787977348809E+00, -9.306871531604434E-01,  1.719662475282089E+04,  5.155418403951817E+09,  1.141953359234295E+00,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000,  2.281560532233671E+09, -4.173238619938426E+09, -1.989451144534718E+09,  5.023119449039067E+00,  1.784111328797378E+00, -9.385296502524900E-01,  1.719695342692287E+04,  5.155516937968730E+09,  1.140950120359445E+00,
2459624.500000000, A.D. 2022-Feb-14 00:00:00.0000,  2.281994869246266E+09, -4.173084269639359E+09, -1.989533146483366E+09,  5.028326048461571E+00,  1.786209458770661E+00, -9.605159975540755E-01,  1.719728344377735E+04,  5.155615874532716E+09,  1.150510474019510E+00,
